variante,semente,geracao,hv
MOEA Warm-Start,1,70,251.51303822434767
MOEA Warm-Start,1,71,251.4565064714452
MOEA Warm-Start,1,72,251.2579801088849
MOEA Warm-Start,1,73,253.3703321909694
MOEA Warm-Start,1,74,253.53730905929825
MOEA Warm-Start,1,75,253.44279294528053
MOEA Warm-Start,1,76,253.75068769260582
MOEA Warm-Start,1,77,253.86192784715684
MOEA Warm-Start,1,78,253.85826429631243
MOEA Warm-Start,1,79,253.94372442357547
MOEA Warm-Start,1,80,253.9469068384593
MOEA Warm-Start,1,81,254.13167537352007
MOEA Warm-Start,1,82,254.04785491594612
MOEA Warm-Start,1,83,254.05606047027788
MOEA Warm-Start,1,84,254.07942207569258
MOEA Warm-Start,1,85,253.79637420010283
MOEA Warm-Start,1,86,254.02728236449494
MOEA Warm-Start,1,87,254.1720506155388
MOEA Warm-Start,1,88,254.2324631056223
MOEA Warm-Start,1,89,254.09995249100757
MOEA Warm-Start,1,90,253.75819390473484
MOEA Warm-Start,1,91,253.93847790616405
MOEA Warm-Start,1,92,253.96092969281472
MOEA Warm-Start,1,93,254.15145943305134
MOEA Warm-Start,1,94,254.18621979041345
MOEA Warm-Start,1,95,254.36389700704788
MOEA Warm-Start,1,96,254.41430567624522
MOEA Warm-Start,1,97,254.4814564704295
MOEA Warm-Start,1,98,254.16540593983896
MOEA Warm-Start,1,99,254.5347343935587
MOEA Warm-Start,1,100,254.55294672488355
MOEA Warm-Start,1,101,254.619150528111
MOEA Warm-Start,1,102,254.71508310017538
MOEA Warm-Start,1,103,254.99597753453028
MOEA Warm-Start,1,104,254.96500136438087
MOEA Warm-Start,1,105,254.8613746173172
MOEA Warm-Start,1,106,254.80833701770928
MOEA Warm-Start,1,107,255.27379179020087
MOEA Warm-Start,1,108,255.31793395283734
MOEA Warm-Start,1,109,255.33496034534835
MOEA Warm-Start,1,110,255.33139734810547
MOEA Warm-Start,1,111,255.44832081476062
MOEA Warm-Start,1,112,255.36257439760084
MOEA Warm-Start,1,113,255.52929619600923
MOEA Warm-Start,1,114,255.8105190123281
MOEA Warm-Start,1,115,255.8671019386674
MOEA Warm-Start,1,116,255.8438035294887
MOEA Warm-Start,1,117,255.76867831483077
MOEA Warm-Start,1,118,255.80655187191155
MOEA Warm-Start,1,119,255.72376201913096
MOEA Warm-Start,1,120,255.7079684670709
MOEA Warm-Start,1,121,255.27362604287964
MOEA Warm-Start,1,122,255.71538630206197
MOEA Warm-Start,1,123,255.97502081274627
MOEA Warm-Start,1,124,255.99572690379563
MOEA Warm-Start,1,125,256.0276018323965
MOEA Warm-Start,1,126,255.90385856814189
MOEA Warm-Start,1,127,256.15459366486203
MOEA Warm-Start,1,128,255.85672112818108
MOEA Warm-Start,1,129,255.92077370046687
MOEA Warm-Start,1,130,255.82373087606618
MOEA Warm-Start,1,131,256.2004218883371
MOEA Warm-Start,1,132,257.0960867707378
MOEA Warm-Start,1,133,257.3571045452182
MOEA Warm-Start,1,134,257.3059598071477
MOEA Warm-Start,1,135,257.3680743291266
MOEA Warm-Start,1,136,257.5930349193963
MOEA Warm-Start,1,137,257.64065331534016
MOEA Warm-Start,1,138,257.6965407372557
MOEA Warm-Start,1,139,257.7227434148425
MOEA Warm-Start,1,140,257.53364665071933
MOEA Warm-Start,1,141,257.22437827643415
MOEA Warm-Start,1,142,257.32653802104466
MOEA Warm-Start,1,143,257.2974484440891
MOEA Warm-Start,1,144,257.18913331234876
MOEA Warm-Start,1,145,257.27520303225964
MOEA Warm-Start,1,146,257.2593271756873
MOEA Warm-Start,1,147,257.22769494114357
MOEA Warm-Start,1,148,257.1673971218431
MOEA Warm-Start,1,149,257.0968686845728
MOEA Warm-Start,1,150,257.30417917232995
MOEA Warm-Start,2,1,188.3073034666686
MOEA Warm-Start,2,2,204.39584354000152
MOEA Warm-Start,2,3,206.49886910539405
MOEA Warm-Start,2,4,208.89619973833186
MOEA Warm-Start,2,5,215.1340683836733
MOEA Warm-Start,2,6,225.0396690580888
MOEA Warm-Start,2,7,227.13905222563682
MOEA Warm-Start,2,8,229.82874298056487
MOEA Warm-Start,2,9,231.1070796310326
MOEA Warm-Start,2,10,232.17004071540083
MOEA Warm-Start,2,11,235.58577220703984
MOEA Warm-Start,2,12,236.89897926058637
MOEA Warm-Start,2,13,237.20024335198144
MOEA Warm-Start,2,14,241.5639533683746
MOEA Warm-Start,2,15,242.96553503350302
MOEA Warm-Start,2,16,243.16834325460044
MOEA Warm-Start,2,17,243.59493538889856
MOEA Warm-Start,2,18,244.09299394868302
MOEA Warm-Start,2,19,244.20525097673686
MOEA Warm-Start,2,20,245.3762068391105
MOEA Warm-Start,2,21,247.08002858034757
MOEA Warm-Start,2,22,247.20346074901997
MOEA Warm-Start,2,23,247.56221529622644
MOEA Warm-Start,2,24,247.75584263019275
MOEA Warm-Start,2,25,247.75102840695246
MOEA Warm-Start,2,26,248.17390384206305
MOEA Warm-Start,2,27,248.30040661801672
MOEA Warm-Start,2,28,248.37219764704724
MOEA Warm-Start,2,29,248.19186421142524
MOEA Warm-Start,2,30,249.26290704970634
MOEA Warm-Start,2,31,249.09494700011808
MOEA Warm-Start,2,32,249.19194971643697
MOEA Warm-Start,2,33,250.0009449823235
MOEA Warm-Start,2,34,250.853958820726
MOEA Warm-Start,2,35,250.8684822907899
MOEA Warm-Start,2,36,250.94604844358213
MOEA Warm-Start,2,37,250.9493495141346
MOEA Warm-Start,2,38,250.91668957714325
MOEA Warm-Start,2,39,250.99667261051889
MOEA Warm-Start,2,40,251.3085899215087
MOEA Warm-Start,2,41,251.48025227345562
MOEA Warm-Start,2,42,252.09885631629288
MOEA Warm-Start,2,43,252.23557343985706
MOEA Warm-Start,2,44,252.30821445166302
MOEA Warm-Start,2,45,252.0772082594217
MOEA Warm-Start,2,46,251.99285582363916
MOEA Warm-Start,2,47,252.99536896316857
MOEA Warm-Start,2,48,253.12411505074152
MOEA Warm-Start,2,49,253.18849473079342
MOEA Warm-Start,2,50,252.96184900149768
MOEA Warm-Start,2,51,253.3413704452623
MOEA Warm-Start,2,52,253.3070022055239
MOEA Warm-Start,2,53,253.3675216526762
MOEA Warm-Start,2,54,253.4431065577242
MOEA Warm-Start,2,55,253.0976585647188
MOEA Warm-Start,2,56,253.41351912217652
MOEA Warm-Start,2,57,253.64390245184586
MOEA Warm-Start,2,58,253.67629745379804
MOEA Warm-Start,2,59,253.55008529729616
MOEA Warm-Start,2,60,253.63159121069043
MOEA Warm-Start,2,61,253.71365210912296
MOEA Warm-Start,2,62,253.54301415837142
MOEA Warm-Start,2,63,253.6786251169868
MOEA Warm-Start,2,64,253.75378212763985
MOEA Warm-Start,2,65,253.77313852400346
MOEA Warm-Start,2,66,254.12605460112587
MOEA Warm-Start,2,67,253.9810824427027
MOEA Warm-Start,2,68,253.9709303589966
MOEA Warm-Start,2,69,253.7757742123468
MOEA Warm-Start,2,70,253.95410983652746
MOEA Warm-Start,2,71,253.89179967676287
MOEA Warm-Start,2,72,253.53941481274933
MOEA Warm-Start,2,73,253.64334984805672
MOEA Warm-Start,2,74,253.71966447799633
MOEA Warm-Start,2,75,253.55939182252885
MOEA Warm-Start,2,76,253.6030910458216
MOEA Warm-Start,2,77,253.54837135448105
MOEA Warm-Start,2,78,253.86109333373204
MOEA Warm-Start,2,79,253.76476079889744
MOEA Warm-Start,2,80,253.86905522717103
MOEA Warm-Start,2,81,253.96298606933985
MOEA Warm-Start,2,82,253.86161233264806
MOEA Warm-Start,2,83,253.67180134750572
MOEA Warm-Start,2,84,253.80121521928152
MOEA Warm-Start,2,85,253.99323743365323
MOEA Warm-Start,2,86,253.97104675837218
MOEA Warm-Start,2,87,254.08521049730757
MOEA Warm-Start,2,88,253.9111410907174
MOEA Warm-Start,2,89,253.86315819222517
MOEA Warm-Start,2,90,254.0657933934677
MOEA Warm-Start,2,91,254.5460350885461
MOEA Warm-Start,2,92,254.93336336337774
MOEA Warm-Start,2,93,255.0043612201868
MOEA Warm-Start,2,94,254.84052376245833
MOEA Warm-Start,2,95,254.83583190018769
MOEA Warm-Start,2,96,255.0287882426402
MOEA Warm-Start,2,97,255.13927421801196
MOEA Warm-Start,2,98,255.22640059814245
MOEA Warm-Start,2,99,255.28375933226113
MOEA Warm-Start,2,100,255.33061718780192
MOEA Warm-Start,2,101,255.2744674790339
MOEA Warm-Start,2,102,255.34170018800637
MOEA Warm-Start,2,103,255.4152353392173
MOEA Warm-Start,2,104,255.48972615597552
MOEA Warm-Start,2,105,255.4832875439123
MOEA Warm-Start,2,106,255.47180291454345
MOEA Warm-Start,2,107,255.7765381207754
MOEA Warm-Start,2,108,256.03729911420766
MOEA Warm-Start,2,109,255.87455898719222
MOEA Warm-Start,2,110,256.1104128401022
MOEA Warm-Start,2,111,256.12964758205175
MOEA Warm-Start,2,112,256.0456995272584
MOEA Warm-Start,2,113,256.0879659252862
MOEA Warm-Start,2,114,256.2374082052544
MOEA Warm-Start,2,115,256.03940950340956
MOEA Warm-Start,2,116,256.1749755209229
MOEA Warm-Start,2,117,256.38675495791347
MOEA Warm-Start,2,118,255.8572101427865
MOEA Warm-Start,2,119,256.197678877596
MOEA Warm-Start,2,120,256.02028474830644
MOEA Warm-Start,2,121,256.2626753336406
MOEA Warm-Start,2,122,256.0235216874182
MOEA Warm-Start,2,123,256.14687304686925
MOEA Warm-Start,2,124,256.193064974849
MOEA Warm-Start,2,125,256.02684977540605
MOEA Warm-Start,2,126,256.3626091061109
MOEA Warm-Start,2,127,256.21811909306206
MOEA Warm-Start,2,128,256.30741569012906
MOEA Warm-Start,2,129,256.48920468552797
MOEA Warm-Start,2,130,256.5600443011282
MOEA Warm-Start,2,131,256.2623180443559
MOEA Warm-Start,2,132,256.42613859804
MOEA Warm-Start,2,133,256.3914051237769
MOEA Warm-Start,2,134,256.5293913792458
MOEA Warm-Start,2,135,256.5522057764894
MOEA Warm-Start,2,136,256.6455864521314
MOEA Warm-Start,2,137,256.30860731634147
MOEA Warm-Start,2,138,256.6554722219233
MOEA Warm-Start,2,139,256.62645081014387
MOEA Warm-Start,2,140,256.71037094444875
MOEA Warm-Start,2,141,256.7495953474188
MOEA Warm-Start,2,142,256.6431013213885
MOEA Warm-Start,2,143,256.71686790289255
MOEA Warm-Start,2,144,256.8013467193408
MOEA Warm-Start,2,145,256.57247360431484
MOEA Warm-Start,2,146,256.74832838886596
MOEA Warm-Start,2,147,256.84514816926173
MOEA Warm-Start,2,148,257.06437578105556
MOEA Warm-Start,2,149,256.959993019306
MOEA Warm-Start,2,150,257.0495808613133
MOEA Warm-Start,3,1,182.732410616575
MOEA Warm-Start,3,2,201.71844819141708
MOEA Warm-Start,3,3,211.7979832358136
MOEA Warm-Start,3,4,212.8660535964795
MOEA Warm-Start,3,5,219.38291455228492
MOEA Warm-Start,3,6,223.97884664700643
MOEA Warm-Start,3,7,227.58815162903642
MOEA Warm-Start,3,8,228.36025937586467
MOEA Warm-Start,3,9,229.387631986752
MOEA Warm-Start,3,10,232.69263401608816
MOEA Warm-Start,3,11,233.22592874778806
MOEA Warm-Start,3,12,233.19732536714406
MOEA Warm-Start,3,13,237.03532909817346
MOEA Warm-Start,3,14,237.22678064318262
MOEA Warm-Start,3,15,237.79188452386876
MOEA Warm-Start,3,16,237.98805115850905
MOEA Warm-Start,3,17,238.15745188378656
MOEA Warm-Start,3,18,238.2938648671549
MOEA Warm-Start,3,19,238.36588307766274
MOEA Warm-Start,3,20,238.72817510592887
MOEA Warm-Start,3,21,238.67804264282412
MOEA Warm-Start,3,22,241.15982695841677
MOEA Warm-Start,3,23,241.36933199022707
MOEA Warm-Start,3,24,242.71160706746423
MOEA Warm-Start,3,25,242.74808698222478
MOEA Warm-Start,3,26,243.37169171930458
MOEA Warm-Start,3,27,243.52883225734564
MOEA Warm-Start,3,28,243.4414299766596
MOEA Warm-Start,3,29,244.0624442862479
MOEA Warm-Start,3,30,243.9815982149901
MOEA Warm-Start,3,31,244.36049803199293
MOEA Warm-Start,3,32,244.22856353171247
MOEA Warm-Start,3,33,244.3109410673556
MOEA Warm-Start,3,34,244.06428812401225
MOEA Warm-Start,3,35,244.1682369202712
MOEA Warm-Start,3,36,244.37502483569665
MOEA Warm-Start,3,37,244.78950889610724
MOEA Warm-Start,3,38,244.86103517846288
MOEA Warm-Start,3,39,244.68470168996413
MOEA Warm-Start,3,40,244.70814705236359
MOEA Warm-Start,3,41,244.98132380416342
MOEA Warm-Start,3,42,245.50042219060634
MOEA Warm-Start,3,43,245.54405316010389
MOEA Warm-Start,3,44,247.60385024632245
MOEA Warm-Start,3,45,249.932800613898
MOEA Warm-Start,3,46,250.2425015570068
MOEA Warm-Start,3,47,250.4399374642378
MOEA Warm-Start,3,48,250.78485546361205
MOEA Warm-Start,3,49,251.1027770900731
MOEA Warm-Start,3,50,251.09562770970803
MOEA Warm-Start,3,51,250.9644689794835
MOEA Warm-Start,3,52,251.67050326971616
MOEA Warm-Start,3,53,251.6218222614122
MOEA Warm-Start,3,54,251.69287411067887
MOEA Warm-Start,3,55,251.722863166156
MOEA Warm-Start,3,56,251.74345785258515
MOEA Warm-Start,3,57,251.76033501032435
MOEA Warm-Start,3,58,251.89574028467092
MOEA Warm-Start,3,59,251.939024267327
MOEA Warm-Start,3,60,251.99617532381816
MOEA Warm-Start,3,61,252.21161318129754
MOEA Warm-Start,3,62,252.43439912062553
MOEA Warm-Start,3,63,252.55455306996245
MOEA Warm-Start,3,64,252.92090751802203
MOEA Warm-Start,3,65,252.96289254780376
MOEA Warm-Start,3,66,252.69703256677388
MOEA Warm-Start,3,67,252.87076382271334
MOEA Warm-Start,3,68,253.0284436396837
MOEA Warm-Start,3,69,252.9400538440333
MOEA Warm-Start,3,70,252.90818741277917
MOEA Warm-Start,3,71,252.95221463850916
MOEA Warm-Start,3,72,252.6569413564495
MOEA Warm-Start,3,73,252.43285295270135
MOEA Warm-Start,3,74,252.60461626757103
MOEA Warm-Start,3,75,252.35633861920286
MOEA Warm-Start,3,76,252.38736639360715
MOEA Warm-Start,3,77,252.35439533909872
MOEA Warm-Start,3,78,252.58966602241742
MOEA Warm-Start,3,79,252.58677094769342
MOEA Warm-Start,3,80,252.82506871037077
MOEA Warm-Start,3,81,252.82435247157915
MOEA Warm-Start,3,82,252.88195904904492
MOEA Warm-Start,3,83,252.9162964703517
MOEA Warm-Start,3,84,253.02455289042717
MOEA Warm-Start,3,85,253.52004718617508
MOEA Warm-Start,3,86,253.57332499188618
MOEA Warm-Start,3,87,253.51782986642922
MOEA Warm-Start,3,88,253.6376541273537
MOEA Warm-Start,3,89,253.869622445888
MOEA Warm-Start,3,90,253.83320698926312
MOEA Warm-Start,3,91,253.89836053681108
MOEA Warm-Start,3,92,253.76985389681585
MOEA Warm-Start,3,93,253.7339586347254
MOEA Warm-Start,3,94,253.7857492243829
MOEA Warm-Start,3,95,253.86838030782513
MOEA Warm-Start,3,96,253.90177958390672
MOEA Warm-Start,3,97,253.97256343333993
MOEA Warm-Start,3,98,253.96531270716673
MOEA Warm-Start,3,99,253.88722870255353
MOEA Warm-Start,3,100,253.6821043741537
MOEA Warm-Start,3,101,253.15864426950665
MOEA Warm-Start,3,102,253.51094717824287
MOEA Warm-Start,3,103,253.59875842597182
MOEA Warm-Start,3,104,253.7118428085806
MOEA Warm-Start,3,105,253.86809963278125
MOEA Warm-Start,3,106,253.6090798669139
MOEA Warm-Start,3,107,253.62768102129166
MOEA Warm-Start,3,108,253.5516284125713
MOEA Warm-Start,3,109,253.6279559951864
MOEA Warm-Start,3,110,253.8325726393697
MOEA Warm-Start,3,111,254.051680709885
MOEA Warm-Start,3,112,254.24316187359605
MOEA Warm-Start,3,113,254.3737603616791
MOEA Warm-Start,3,114,254.20575864656803
MOEA Warm-Start,3,115,254.6660496165922
MOEA Warm-Start,3,116,254.73685434088867
MOEA Warm-Start,3,117,254.45512960660852
MOEA Warm-Start,3,118,254.37314296970817
MOEA Warm-Start,3,119,254.0921547907183
MOEA Warm-Start,3,120,254.2067536224298
MOEA Warm-Start,3,121,254.37364483799632
MOEA Warm-Start,3,122,254.29474021505507
MOEA Warm-Start,3,123,254.59797489755937
MOEA Warm-Start,3,124,254.68130614100323
MOEA Warm-Start,3,125,254.473465447717
MOEA Warm-Start,3,126,254.63238711487554
MOEA Warm-Start,3,127,254.67145698302227
MOEA Warm-Start,3,128,254.55875421350834
MOEA Warm-Start,3,129,254.4794093363551
MOEA Warm-Start,3,130,254.52188911739933
MOEA Warm-Start,3,131,254.63730326501837
MOEA Warm-Start,3,132,254.63107177790306
MOEA Warm-Start,3,133,254.68117597361834
MOEA Warm-Start,3,134,254.808336181514
MOEA Warm-Start,3,135,254.99687342452282
MOEA Warm-Start,3,136,254.8978672394514
MOEA Warm-Start,3,137,254.85342955691084
MOEA Warm-Start,3,138,254.8481437982594
MOEA Warm-Start,3,139,254.6869267820037
MOEA Warm-Start,3,140,254.77682043869578
MOEA Warm-Start,3,141,254.83696830434835
MOEA Warm-Start,3,142,255.04785526159128
MOEA Warm-Start,3,143,255.139994900178
MOEA Warm-Start,3,144,255.3799902735434
MOEA Warm-Start,3,145,255.3362261636596
MOEA Warm-Start,3,146,255.34891244762576
MOEA Warm-Start,3,147,255.46888739821395
MOEA Warm-Start,3,148,255.49758945628486
MOEA Warm-Start,3,149,255.3637738272538
MOEA Warm-Start,3,150,255.53904121937455
MOEA Warm-Start,4,1,188.79172962719932
MOEA Warm-Start,4,2,196.1794598955069
MOEA Warm-Start,4,3,206.29114701407389
MOEA Warm-Start,4,4,211.33632579804262
MOEA Warm-Start,4,5,217.2884360734468
MOEA Warm-Start,4,6,220.53560654159045
MOEA Warm-Start,4,7,229.2372750478702
MOEA Warm-Start,4,8,233.42695458413914
MOEA Warm-Start,4,9,234.32349600081545
MOEA Warm-Start,4,10,235.3838515825193
MOEA Warm-Start,4,11,237.05549633129917
MOEA Warm-Start,4,12,238.3161176786292
MOEA Warm-Start,4,13,238.81090762778084
MOEA Warm-Start,4,14,239.2737867566713
MOEA Warm-Start,4,15,239.25065713717606
MOEA Warm-Start,4,16,239.37178377165975
MOEA Warm-Start,4,17,239.60702630335206
MOEA Warm-Start,4,18,241.6054168502883
MOEA Warm-Start,4,19,241.43773838778662
MOEA Warm-Start,4,20,242.50963657408641
MOEA Warm-Start,4,21,242.90851137006285
MOEA Warm-Start,4,22,243.96675390400566
MOEA Warm-Start,4,23,244.06395153442196
MOEA Warm-Start,4,24,244.1122525455405
MOEA Warm-Start,4,25,245.55946512693225
MOEA Warm-Start,4,26,245.50009733255897
MOEA Warm-Start,4,27,245.4600127675814
MOEA Warm-Start,4,28,245.62626817231296
MOEA Warm-Start,4,29,246.86994501598355
MOEA Warm-Start,4,30,247.06497684563806
MOEA Warm-Start,4,31,246.8574062544081
MOEA Warm-Start,4,32,246.93314790700475
MOEA Warm-Start,4,33,246.58816206011662
MOEA Warm-Start,4,34,246.59160683267294
MOEA Warm-Start,4,35,246.60491039727285
MOEA Warm-Start,4,36,246.40133132876912
MOEA Warm-Start,4,37,246.72394593868893
MOEA Warm-Start,4,38,246.96652256249322
MOEA Warm-Start,4,39,246.8663473997919
MOEA Warm-Start,4,40,246.7390403938847
MOEA Warm-Start,4,41,247.0825501395056
MOEA Warm-Start,4,42,247.07749278051054
MOEA Warm-Start,4,43,247.10393678347427
MOEA Warm-Start,4,44,247.1524535083538
MOEA Warm-Start,4,45,247.59293172489052
MOEA Warm-Start,4,46,247.6255565946327
MOEA Warm-Start,4,47,247.57039119230467
MOEA Warm-Start,4,48,247.6421557183158
MOEA Warm-Start,4,49,247.67404449012673
MOEA Warm-Start,4,50,248.3359752161452
MOEA Warm-Start,4,51,248.49442384635455
MOEA Warm-Start,4,52,249.82622220081504
MOEA Warm-Start,4,53,250.30336304223644
MOEA Warm-Start,4,54,250.58528414148762
MOEA Warm-Start,4,55,250.60250994657213
MOEA Warm-Start,4,56,250.65295839123013
MOEA Warm-Start,4,57,250.45288412530286
MOEA Warm-Start,4,58,250.26080471913352
MOEA Warm-Start,4,59,250.36839224786877
MOEA Warm-Start,4,60,250.2084328183401
MOEA Warm-Start,4,61,250.44770141405178
MOEA Warm-Start,4,62,250.61987755704672
MOEA Warm-Start,4,63,250.81203005359717
MOEA Warm-Start,4,64,250.7521568240598
MOEA Warm-Start,4,65,251.3729854765875
MOEA Warm-Start,4,66,251.52213124019843
MOEA Warm-Start,4,67,253.5209119701695
MOEA Warm-Start,4,68,253.61012441444367
MOEA Warm-Start,4,69,253.3644735086479
MOEA Warm-Start,4,70,253.49614059875378
MOEA Warm-Start,4,71,253.49168742522238
MOEA Warm-Start,4,72,253.57314937721026
MOEA Warm-Start,4,73,253.82062782455324
MOEA Warm-Start,4,74,254.03625669133248
MOEA Warm-Start,4,75,254.01994648623838
MOEA Warm-Start,4,76,254.10651438722755
MOEA Warm-Start,4,77,254.11087136893406
MOEA Warm-Start,4,78,254.18622685951294
MOEA Warm-Start,4,79,254.42634537357006
MOEA Warm-Start,4,80,254.55097084619968
MOEA Warm-Start,4,81,254.85865824163432
MOEA Warm-Start,4,82,254.8568462926808
MOEA Warm-Start,4,83,255.0772089498065
MOEA Warm-Start,4,84,255.08842518212373
MOEA Warm-Start,4,85,255.02930056949668
MOEA Warm-Start,4,86,255.3683837945585
MOEA Warm-Start,4,87,255.33695144660416
MOEA Warm-Start,4,88,255.57919754606758
MOEA Warm-Start,4,89,255.41530389949293
MOEA Warm-Start,4,90,255.826751462614
MOEA Warm-Start,4,91,255.81575181690764
MOEA Warm-Start,4,92,255.98587876640363
MOEA Warm-Start,4,93,255.95176516894435
MOEA Warm-Start,4,94,256.03414252379054
MOEA Warm-Start,4,95,255.9231899538676
MOEA Warm-Start,4,96,255.82188283789495
MOEA Warm-Start,4,97,256.12115765056365
MOEA Warm-Start,4,98,256.32280454894664
MOEA Warm-Start,4,99,256.1017940553586
MOEA Warm-Start,4,100,255.86168710558513
MOEA Warm-Start,4,101,255.93261873463103
MOEA Warm-Start,4,102,255.86655123883781
MOEA Warm-Start,4,103,255.77668439348025
MOEA Warm-Start,4,104,255.8455173649854
MOEA Warm-Start,4,105,256.21568752715297
MOEA Warm-Start,4,106,256.2098944942703
MOEA Warm-Start,4,107,256.22519344453804
MOEA Warm-Start,4,108,256.338938887497
MOEA Warm-Start,4,109,256.39633009460607
MOEA Warm-Start,4,110,256.38292832119197
MOEA Warm-Start,4,111,256.38222093982716
MOEA Warm-Start,4,112,256.4301055203285
MOEA Warm-Start,4,113,256.3831454876686
MOEA Warm-Start,4,114,256.59341988096764
MOEA Warm-Start,4,115,257.0598145396408
MOEA Warm-Start,4,116,256.85059647382406
MOEA Warm-Start,4,117,256.8121668366593
MOEA Warm-Start,4,118,256.7720754232697
MOEA Warm-Start,4,119,256.78563106672584
MOEA Warm-Start,4,120,256.7045849439057
MOEA Warm-Start,4,121,256.65612892356495
MOEA Warm-Start,4,122,256.54696211848693
MOEA Warm-Start,4,123,256.4488394962205
MOEA Warm-Start,4,124,256.77112022787264
MOEA Warm-Start,4,125,256.878904731787
MOEA Warm-Start,4,126,256.4016526952472
MOEA Warm-Start,4,127,256.40051727273794
MOEA Warm-Start,4,128,256.66225895333804
MOEA Warm-Start,4,129,256.81141184473006
MOEA Warm-Start,4,130,256.71087487222155
MOEA Warm-Start,4,131,257.0025794426858
MOEA Warm-Start,4,132,256.97360034935537
MOEA Warm-Start,4,133,257.03417259041237
MOEA Warm-Start,4,134,257.2436901432818
MOEA Warm-Start,4,135,257.3262119361999
MOEA Warm-Start,4,136,257.2921019257937
MOEA Warm-Start,4,137,257.1859553497052
MOEA Warm-Start,4,138,257.0022574949588
MOEA Warm-Start,4,139,257.24230377132125
MOEA Warm-Start,4,140,257.27794209404686
MOEA Warm-Start,4,141,257.316229429801
MOEA Warm-Start,4,142,257.26169744191554
MOEA Warm-Start,4,143,257.2738218348187
MOEA Warm-Start,4,144,257.1822146807121
MOEA Warm-Start,4,145,257.20557510545024
MOEA Warm-Start,4,146,257.19715339820505
MOEA Warm-Start,4,147,257.2285749783291
MOEA Warm-Start,4,148,257.1731569644553
MOEA Warm-Start,4,149,257.5293601225151
MOEA Warm-Start,4,150,257.5571793668201
MOEA Warm-Start,5,1,186.05709337373128
MOEA Warm-Start,5,2,192.5604617144148
MOEA Warm-Start,5,3,203.7489744996004
MOEA Warm-Start,5,4,212.66909920148112
MOEA Warm-Start,5,5,216.34392350419148
MOEA Warm-Start,5,6,218.166196282963
MOEA Warm-Start,5,7,227.84741616646625
MOEA Warm-Start,5,8,233.06031666320848
MOEA Warm-Start,5,9,233.9979352532617
MOEA Warm-Start,5,10,234.48257808269778
MOEA Warm-Start,5,11,234.92894251640655
MOEA Warm-Start,5,12,237.01558548243102
MOEA Warm-Start,5,13,238.0416861861329
MOEA Warm-Start,5,14,238.49362385693365
MOEA Warm-Start,5,15,242.6991818155649
MOEA Warm-Start,5,16,242.81364142384308
MOEA Warm-Start,5,17,243.464151329963
MOEA Warm-Start,5,18,243.54288968617954
MOEA Warm-Start,5,19,243.93244733985253
MOEA Warm-Start,5,20,244.08049233164226
MOEA Warm-Start,5,21,244.2449971629461
MOEA Warm-Start,5,22,244.38033160579636
MOEA Warm-Start,5,23,244.70488538790502
MOEA Warm-Start,5,24,244.7490297346834
MOEA Warm-Start,5,25,244.9303466243779
MOEA Warm-Start,5,26,244.8792464968226
MOEA Warm-Start,5,27,246.40162669602944
MOEA Warm-Start,5,28,246.22186264428808
MOEA Warm-Start,5,29,247.72860431046655
MOEA Warm-Start,5,30,247.85489501475664
MOEA Warm-Start,5,31,248.4369686530648
MOEA Warm-Start,5,32,248.55683076557852
MOEA Warm-Start,5,33,248.53169963386034
MOEA Warm-Start,5,34,248.57556446710146
MOEA Warm-Start,5,35,248.78959782768317
MOEA Warm-Start,5,36,248.76257937825676
MOEA Warm-Start,5,37,249.09708037629815
MOEA Warm-Start,5,38,248.95886564348257
MOEA Warm-Start,5,39,249.08899620403335
MOEA Warm-Start,5,40,249.1886744570139
MOEA Warm-Start,5,41,249.26384090348193
MOEA Warm-Start,5,42,249.18310612548072
MOEA Warm-Start,5,43,249.0877393383608
MOEA Warm-Start,5,44,249.22649599276127
MOEA Warm-Start,5,45,249.44055053304834
MOEA Warm-Start,5,46,249.35241280961327
MOEA Warm-Start,5,47,249.21035643002722
MOEA Warm-Start,5,48,249.14681900198187
MOEA Warm-Start,5,49,249.7541598533856
MOEA Warm-Start,5,50,249.79112844231986
MOEA Warm-Start,5,51,249.86841352580728
MOEA Warm-Start,5,52,249.73623280235932
MOEA Warm-Start,5,53,249.7490888332587
MOEA Warm-Start,5,54,252.34178550892148
MOEA Warm-Start,5,55,252.2244633843134
MOEA Warm-Start,5,56,252.38748406634178
MOEA Warm-Start,5,57,252.60963729752027
MOEA Warm-Start,5,58,252.28278032500015
MOEA Warm-Start,5,59,253.09387164724876
MOEA Warm-Start,5,60,253.267828938071
MOEA Warm-Start,5,61,253.30150437813475
MOEA Warm-Start,5,62,253.46138672398206
MOEA Warm-Start,5,63,253.61899014634162
MOEA Warm-Start,5,64,253.62810432071623
MOEA Warm-Start,5,65,253.50335554292695
MOEA Warm-Start,5,66,253.66386327318938
MOEA Warm-Start,5,67,253.59077567539032
MOEA Warm-Start,5,68,253.93139966063836
MOEA Warm-Start,5,69,254.18332868298512
MOEA Warm-Start,5,70,254.2658614197789
MOEA Warm-Start,5,71,254.4247750546432
MOEA Warm-Start,5,72,254.74974387340419
MOEA Warm-Start,5,73,254.94388212855145
MOEA Warm-Start,5,74,254.88988680586453
MOEA Warm-Start,5,75,254.70829809834197
MOEA Warm-Start,5,76,254.69695655987908
MOEA Warm-Start,5,77,254.69870810551458
MOEA Warm-Start,5,78,254.5600814454467
