algoritmo,retorno,risco,sharpe,score_esg,PETR4.SA,VALE3.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,ITSA4.SA,ABEV3.SA,WEGE3.SA,RENT3.SA,SUZB3.SA,GGBR4.SA,CSNA3.SA,CMIG4.SA,EQTL3.SA,RADL3.SA,LREN3.SA,B3SA3.SA,PRIO3.SA,HAPV3.SA,TOTS3.SA,RAIL3.SA,SBSP3.SA,VIVT3.SA,KLBN11.SA
NSGA2,0.2187988945951802,0.16132975421683676,1.3562215826666513,69.58628884996992,0.13468270633687546,0.0,0.16574465780366063,0.0,0.0,0.09322421212816738,0.0,0.08736528096855724,0.0,0.1070927121363667,0.0,0.0,0.06683653833107914,0.0,0.006454901426720146,0.0,0.0,0.04859613273556055,0.0,0.0,0.0,0.17307373218276256,0.11692912595025014,0.0
NSGA2,0.23415259563783805,0.1778225592801651,1.3167766597539696,70.3697108645996,0.16096412676490598,0.0,0.17361161557775878,0.0,0.0,0.08770285164283026,0.0,0.12316805469232422,0.0,0.0,0.0,0.0,0.09845882454905895,0.01614937880265921,0.0,0.0,0.05449483872564281,0.0,0.0,0.0,0.0,0.181681572001648,0.10376873724317175,0.0
NSGA2,0.20511866651738048,0.18406277196711512,1.1143951833672656,77.17113166174784,0.016689935489137532,0.0,0.19310123499776877,0.0026397827100309327,0.01185610290723527,0.10602959132123818,0.0,0.13557295006438577,0.0,0.0,0.0008958841713340984,0.0007286250179334441,0.11550786991920182,0.030764412527424994,0.0,0.0,0.07699849597873575,0.006362085391362462,0.0,0.0,0.0,0.17642445713473218,0.12539404399711365,0.0010345283723652524
NSGA2,0.1632533342344155,0.14760794243491662,1.1059928858936383,72.09561095322667,0.1291340910465175,0.02333768592063444,0.14034476222585807,0.0,0.008535283832633973,0.03389873318305363,0.04356988168951871,0.13089625241299233,0.0,0.11568135093576361,0.0,0.0,0.023141436958817103,0.04316753623050014,5.500201511914309e-05,0.0,0.0,0.0011710084587601222,0.0,0.0,0.0,0.07036376658175242,0.12345577466605454,0.11324743384202426
NSGA2,0.1781890990361871,0.14803437715479337,1.2037008055896516,66.85663182501473,0.13554340384301347,0.028577607181567776,0.12436243829284115,0.0,0.013775205093567307,0.03913865444398696,0.04880980295045204,0.0860857490462171,0.0,0.06787472978049691,0.0,0.0,0.02838135821975044,0.048487186784698606,0.005294923276052478,0.0,0.0,0.04976938884158861,0.0,0.0,0.0,0.07560368784268576,0.1286690373232235,0.11962682707985779
NSGA2,0.19863840265465105,0.16414510892596823,1.2101390285362676,73.76063626107779,0.14772701764865673,0.0,0.14758159193837858,0.07498144765517256,0.0,0.023488598005101023,0.0,0.10863977826648974,0.0,0.09070393723108368,0.0,0.0,0.054252540195891874,0.0,0.0,0.0,0.03273102410495467,0.0,0.0,0.0,0.0,0.17824964673439317,0.09605065215453833,0.045593766065339686
NSGA2,0.20994284340358643,0.16280561281202038,1.289530746375384,72.77140327611914,0.13696802669986752,0.0021360546492746693,0.1769028761729248,0.003287730075474341,0.002154605473127128,0.08312659568607313,0.0021360546492746693,0.1273442273067628,0.0021360546492746693,0.09239471768877681,0.0,0.0021360546492746693,0.02908805665847409,0.0028939550191386687,0.004650542506070729,0.0014123390883901837,0.0021360546492746693,0.006013073326327372,0.0015899594548594636,0.002128237782761416,0.002112662946315202,0.1851751032865914,0.12823898425151545,0.0038380333301761575
NSGA2,0.15674341299337763,0.15563412913415076,1.0071275103050867,78.40140879737612,0.0018238184170308923,0.030671535697435588,0.12483321815404697,0.0007348861681461437,0.0005367707693548603,0.0398735406121331,0.04923029085816133,0.1316081458582415,0.0007478058034485917,0.10360857281809438,0.0,0.0,0.02288939005188532,0.04959800280157359,0.006047400355196892,0.0017884224038801088,0.0011739159412094606,0.0,0.00038700639613205334,0.0,0.0,0.18524298119274227,0.1299820544301831,0.11922224127110374
NSGA2,0.2024288613821856,0.177044394848772,1.1433791030498115,75.97944293460972,0.022226781415663737,0.0032753980031373993,0.19864512643918913,0.0032753980031373993,0.01539720306129102,0.1115664372477644,0.004015153169434538,0.141109795990912,0.0032753980031373993,0.005056424388941355,0.00449401732798465,0.004386813000510424,0.08924812388174538,0.040769445641947386,0.0032753980031373993,0.0032852990069788903,0.007459586232450099,0.004821463826182295,0.0032753980031373993,0.0032753980031373993,0.003277500303719736,0.18782256618830584,0.1291991591839912,0.007566715674163467
NSGA2,0.14217366636381598,0.14693708045690582,0.9675819467878507,74.55410920061017,0.1014890281479825,0.0,0.14950666634922444,0.029211391957616465,0.0,0.03678809284705697,0.07325545181639762,0.11631299631701443,0.0,0.12239174865298452,0.005796224560488311,0.0,0.031220505461593977,0.040079019334921195,0.010576186227024198,0.0,0.0,0.0005635378631598309,0.0,0.0,0.0,0.022256866800477244,0.13256638847280575,0.12798589519125267
